Feature ID	Taxon	Confidence
832371541c564bd225cee66f492c5286	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas_putida	0.9710072334058337
45372636ec35e18aca00321c82aeb165	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_agalactiae	0.999897039701422
303f328eb2154675e3efd755e9fbe5bd	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.8461848058493314
f6dedd5e18536942dd60c0e3b78616e5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia-Caballeronia-Paraburkholderia	0.7441120351524224
cc3621846bc2ca411c880e9a93170028	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	0.9999142315434177
ee4feda5ddf3da83f7bc742161a0742b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.999999537932363
4b1ff920b338e104898ed57c376536e3	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_parafarraginis	0.8125822518781816
311835f5c88487b8e46293e40f471def	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__uncultured_bacterium	0.9784780379478326
34339518f6e716c85dfa473dd2fe3a74	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.8691017847403836
5b0ff6a82e026081ebbc1682771ec0d6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	0.9999425255189729
2316ebdbd26a4ac1d3c73358d9a11783	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__uncultured_bacterium	0.9974416690075821
8549579daee286dc0521145342ce0ec7	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__uncultured_bacterium	0.8889335614217193
2e8fea561da161d5658b62cf794722a6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium; s__Chryseobacterium_sp.	0.9998577599356228
57e89ec5a90b307d68ebf534f0dd8fcc	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__uncultured; s__uncultured_Alphaproteobacteria	0.9145387968891072
51b542f8f375f67f1df129c76e7bb050	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_torques_group; s__uncultured_bacterium	0.9539680420819601
322a182c753f65bf7d23e643da34273a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.984570802638802
afce08fa4d40eb56127835793b1cbe6d	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999998484148106
929be1a9d7680b034defb1f0179c4e69	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__uncultured_bacterium	0.999987663401126
4e9c1d1a0d7fa04f7dfc25cf7da7d3c7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Alteromonas; s__uncultured_Alteromonas	0.9670477263790109
00de963113a29cffdbadba94300980cb	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.8491148078263145
2bec6ecb2df355af9a90b53103eebe2b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9300214752879241
19df8e1e0f8fe07e548fb13c5865cdcd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Marinomonadaceae; g__Marinomonas; s__uncultured_Marinomonas	0.9214853018592415
fed732d201e37f4aa0b9b1e2c9ec3174	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__uncultured_Bacilli	0.8051996521534818
585bb4a27e14848fd7dfc0b6f19c7df9	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9999996660102514
3e7e67982b4ae888325ab8a23531ca3e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.985626366105029
27f132c6aa1c489d72a260794544a72e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.9950975392248721
aebcabce998fad73391df7e6caf57522	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9996028913242905
1b2984b6cae97bb5228351d329bde211	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia	0.7362423005889867
a10f9eeaa6040e3a1931b522ba859bfd	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.9930603336458029
b22416e305702b1ac4e6353a2c4f5361	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__MB19; g__MB19; s__uncultured_bacterium	0.8014440929877072
5fff8e01438add24eff8d066ee6f4cde	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9999977912514901
5cfdccd500f6e9c7f0a2e83dd42f7d34	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1; s__uncultured_bacterium	0.7976151761971131
5aaaa34eaefff688a1425b8049b4e231	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Gallaecimonadaceae; g__Gallaecimonas	0.7145757490016702
cb912191fe1eddaa2637ff8d4bf72bf4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Alteromonas; s__uncultured_Alteromonas	0.9570040767015159
14af8403e4d5ae6e569a032ca62e1731	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Weeksella; s__Weeksella_virosa	0.9437596172543619
ae9194c82cc23aec83c7351b7467e8d5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__uncultured_bacterium	0.9969217550977328
